CustomerID,Coverage,EmploymentStatus,Income,Marital.Status,Monthly.Premium.Auto,Number.of.Open.Complaints,Number.of.Policies,Renew.Offer.Type,Vehicle.Class
7681,Basic,Medical Leave,22319,Married,63,1,1,Offer1,Two-Door Car
7686,Basic,Employed,37800,Divorced,112,0,1,Offer2,SUV
7687,Basic,Employed,33190,Divorced,106,0,2,Offer1,SUV
7692,Basic,Employed,43723,Married,66,3,7,Offer2,Four-Door Car
7697,Basic,Employed,42600,Married,115,0,3,Offer2,Sports Car
7717,Basic,Employed,93348,Married,65,0,8,Offer2,Four-Door Car
7720,Basic,Unemployed,0,Single,67,1,2,Offer1,Four-Door Car
7723,Basic,Employed,31723,Married,62,0,2,Offer2,Two-Door Car
7729,Premium,Employed,84539,Married,119,0,4,Offer1,Four-Door Car
7752,Extended,Employed,42677,Divorced,96,0,3,Offer1,Four-Door Car
7759,Basic,Unemployed,0,Single,66,0,1,Offer2,Four-Door Car
7760,Basic,Employed,22475,Married,64,1,1,Offer2,Four-Door Car
7762,Basic,Employed,79440,Divorced,117,0,8,Offer4,SUV
7763,Basic,Unemployed,0,Single,74,0,1,Offer1,Four-Door Car
7766,Basic,Employed,48278,Married,74,0,4,Offer1,Two-Door Car
7792,Basic,Unemployed,0,Married,68,0,2,Offer2,Four-Door Car
7795,Basic,Employed,74624,Married,62,1,1,Offer2,Four-Door Car
7800,Basic,Employed,37899,Married,187,0,5,Offer4,Luxury SUV
7832,Basic,Unemployed,0,Married,72,0,5,Offer1,Two-Door Car
7843,Basic,Employed,48608,Divorced,67,0,1,Offer2,Four-Door Car
7847,Basic,Unemployed,0,Married,92.88140546,0,3,Offer3,SUV
7851,Basic,Employed,63892,Married,66,0,2,Offer1,Four-Door Car
7852,Extended,Unemployed,0,Married,83,0,1,Offer2,Four-Door Car
7855,Basic,Employed,30525,Single,115,0,3,Offer2,Sports Car
7861,Basic,Employed,67248,Divorced,102,0,2,Offer3,SUV
7863,Basic,Unemployed,0,Single,117,0,3,Offer3,SUV
7865,Basic,Unemployed,0,Married,69,0,1,Offer2,Four-Door Car
7870,Extended,Employed,57483,Married,82,0,2,Offer1,Four-Door Car
7879,Basic,Employed,40260,Married,73,0,2,Offer4,Four-Door Car
7885,Basic,Employed,30004,Married,112,0,5,Offer3,SUV
7890,Basic,Employed,20269,Married,76.19322789,0,3,Offer1,Two-Door Car
7892,Premium,Employed,74001,Married,108,3,7,Offer1,Two-Door Car
7894,Basic,Unemployed,0,Single,110,0,1,Offer1,SUV
7896,Basic,Disabled,25612,Married,61,0,2,Offer4,Two-Door Car
7910,Basic,Employed,57016,Married,119,0,3,Offer2,SUV
7916,Basic,Employed,25385,Married,65,0,1,Offer4,Four-Door Car
7920,Basic,Employed,70047,Married,71,0,1,Offer2,Two-Door Car
7926,Extended,Employed,33901,Married,84,1,2,Offer3,Four-Door Car
7928,Basic,Employed,39429,Divorced,62,0,9,Offer1,Four-Door Car
7949,Basic,Employed,88704,Married,69,0,1,Offer2,Two-Door Car
7953,Basic,Employed,44051,Married,67,0,3,Offer2,Four-Door Car
7954,Basic,Employed,23617,Married,189,0,1,Offer3,Luxury Car
7967,Extended,Employed,23656,Single,80,3,1,Offer2,Four-Door Car
7970,Extended,Employed,67780,Divorced,92,0,3,Offer3,Four-Door Car
7980,Extended,Employed,74487,Divorced,88,0,3,Offer1,Four-Door Car
7983,Extended,Unemployed,0,Married,131,1,2,Offer3,Sports Car
8000,Basic,Employed,93818,Married,66,0,6,Offer1,Four-Door Car
8008,Extended,Employed,43922,Single,83,0,2,Offer1,Four-Door Car
8025,Basic,Employed,36639,Divorced,62,0,2,Offer1,Four-Door Car
8035,Basic,Employed,77077,Single,112,0,7,Offer2,SUV
8037,Basic,Employed,41104,Married,114.8863975,0,2,Offer4,SUV
8039,Basic,Employed,72026,Married,191,0,6,Offer4,Luxury SUV
8054,Basic,Employed,61687,Single,67,0,3,Offer4,Two-Door Car
8060,Extended,Employed,30817,Divorced,88,0,1,Offer2,Four-Door Car
8061,Basic,Disabled,12180,Single,113,0,3,Offer1,SUV
8065,Extended,Employed,58557,Married,88,0,1,Offer1,Four-Door Car
8067,Basic,Unemployed,0,Married,68,3,1,Offer1,Two-Door Car
8069,Basic,Employed,22881,Single,65,0,1,Offer2,Four-Door Car
8079,Extended,Employed,92681,Divorced,91,3,8,Offer3,Four-Door Car
8093,Basic,Employed,74916,Single,62,4,2,Offer1,Two-Door Car
8107,Basic,Employed,53988,Married,64,0,1,Offer4,Two-Door Car
8114,Basic,Employed,72859,Divorced,61,0,9,Offer3,Two-Door Car
8117,Premium,Employed,67787,Married,194,0,1,Offer4,SUV
8123,Basic,Unemployed,0,Single,66,0,2,Offer1,Four-Door Car
8126,Premium,Unemployed,0,Single,143,0,1,Offer1,SUV
8133,Extended,Employed,72297,Married,87,2,2,Offer1,Four-Door Car
8138,Basic,Employed,97361,Single,73,0,2,Offer1,Four-Door Car
8141,Basic,Employed,40082,Divorced,69,0,2,Offer4,Four-Door Car
8143,Extended,Employed,49078,Single,97,0,2,Offer2,Four-Door Car
8150,Extended,Employed,52507,Married,123,0,1,Offer1,SUV
8153,Extended,Employed,91071,Married,94,2,3,Offer2,Four-Door Car
8160,Extended,Employed,88858,Married,93,0,2,Offer2,Four-Door Car
8163,Basic,Employed,21881,Married,69,0,5,Offer3,Four-Door Car
8176,Extended,Employed,97576,Married,83,1,1,Offer4,Two-Door Car
8180,Basic,Unemployed,0,Single,73,0,3,Offer1,Two-Door Car
8183,Extended,Employed,60021,Married,99,0,1,Offer2,Four-Door Car
8185,Basic,Employed,47593,Single,72,0,2,Offer1,Four-Door Car
8187,Extended,Employed,30431,Married,122,0,3,Offer3,SUV
8190,Basic,Medical Leave,19834,Divorced,64,4,8,Offer1,Four-Door Car
8192,Extended,Unemployed,0,Single,104.6227596,0,1,Offer4,Two-Door Car
8201,Extended,Employed,94903,Married,94.11552106,0,1,Offer2,Two-Door Car
8202,Basic,Employed,42862,Married,65,0,2,Offer3,Four-Door Car
8204,Basic,Employed,31157,Married,100,0,2,Offer2,SUV
8214,Basic,Unemployed,0,Married,102,0,1,Offer2,SUV
8216,Basic,Employed,88082,Married,61,1,2,Offer4,Two-Door Car
8222,Basic,Employed,63597,Married,114,2,1,Offer2,SUV
8232,Basic,Unemployed,0,Single,65,0,3,Offer1,Four-Door Car
8239,Basic,Employed,31409,Married,100,0,1,Offer4,SUV
8240,Basic,Employed,38072,Married,113,1,3,Offer1,SUV
8243,Basic,Employed,95399,Married,68,1,1,Offer4,Two-Door Car
8245,Basic,Employed,45856,Divorced,67,0,3,Offer1,Two-Door Car
8251,Basic,Employed,78387,Married,74,0,6,Offer2,Four-Door Car
8269,Basic,Employed,23033,Married,62,0,1,Offer3,Two-Door Car
8273,Basic,Employed,24914,Married,66,0,1,Offer2,Four-Door Car
8274,Premium,Employed,25419,Married,101,0,2,Offer2,Four-Door Car
8277,Extended,Employed,55805,Married,99,0,2,Offer1,Four-Door Car
8278,Basic,Employed,40740,Single,198,0,2,Offer1,Luxury SUV
8286,Extended,Employed,25075,Single,86,0,3,Offer4,Four-Door Car
8297,Extended,Employed,21685,Single,127,0,1,Offer2,Sports Car
8298,Extended,Employed,32818,Married,93,0,8,Offer2,Four-Door Car
8303,Extended,Employed,27835,Divorced,81,0,3,Offer1,Two-Door Car
8308,Extended,Unemployed,0,Divorced,94.71423732,0,5,Offer1,Two-Door Car
8318,Basic,Employed,88944,Single,72,0,1,Offer2,Four-Door Car
8321,Basic,Employed,58443,Married,65,0,6,Offer3,Four-Door Car
8324,Basic,Employed,30735,Married,63,0,7,Offer1,Two-Door Car
8332,Extended,Unemployed,0,Married,134,0,6,Offer3,SUV
8334,Extended,Employed,30604,Divorced,131,2,3,Offer2,SUV
8339,Basic,Employed,50446,Married,74,4,2,Offer4,Four-Door Car
8342,Extended,Unemployed,0,Single,89,0,1,Offer3,Four-Door Car
8344,Basic,Employed,84731,Married,110,1,7,Offer1,SUV
8348,Basic,Unemployed,0,Single,70,0,1,Offer4,Four-Door Car
8356,Extended,Employed,56768,Divorced,92,0,1,Offer1,Two-Door Car
8361,Basic,Unemployed,0,Single,65,0,3,Offer1,Two-Door Car
8374,Extended,Employed,62873,Divorced,81,0,1,Offer2,Four-Door Car
8375,Basic,Unemployed,0,Single,64,0,1,Offer2,Four-Door Car
8383,Basic,Employed,84650,Married,185,3,2,Offer1,Luxury Car
8392,Basic,Unemployed,0,Married,102,0,2,Offer1,SUV
8394,Basic,Medical Leave,25370,Married,102,0,2,Offer1,Sports Car
8402,Basic,Employed,63860,Married,62,0,1,Offer2,Four-Door Car
8405,Extended,Employed,54339,Married,86,0,1,Offer4,Four-Door Car
8407,Extended,Employed,55645,Divorced,129,0,1,Offer1,SUV
8422,Basic,Unemployed,0,Single,61,1,7,Offer1,Four-Door Car
8428,Basic,Employed,60087,Single,74,0,3,Offer1,Four-Door Car
8429,Extended,Employed,48938,Divorced,121,0,1,Offer1,SUV
8433,Basic,Employed,28519,Married,61,0,1,Offer2,Four-Door Car
8434,Extended,Employed,58300,Married,94,0,1,Offer1,Four-Door Car
8444,Basic,Unemployed,0,Divorced,111,0,2,Offer1,Sports Car
8446,Basic,Medical Leave,29735,Single,69,0,1,Offer1,Four-Door Car
8450,Extended,Unemployed,0,Single,123,0,6,Offer1,SUV
8451,Extended,Unemployed,0,Married,95,0,1,Offer4,Four-Door Car
8452,Basic,Employed,69693,Married,112,1,2,Offer1,Sports Car
8456,Extended,Employed,75716,Single,247,0,1,Offer1,Luxury Car
8458,Basic,Employed,24666,Married,101,0,3,Offer3,Sports Car
8465,Premium,Employed,27289,Married,158,2,1,Offer2,Sports Car
8466,Extended,Employed,78310,Married,76,0,1,Offer3,Four-Door Car
8470,Extended,Unemployed,0,Married,79,1,2,Offer1,Two-Door Car
8476,Premium,Employed,55687,Divorced,276,0,1,Offer1,Luxury SUV
8477,Extended,Employed,24723,Married,129,0,5,Offer1,Sports Car
8488,Extended,Employed,72916,Single,80,0,1,Offer2,Two-Door Car
8489,Basic,Unemployed,0,Single,67,2,2,Offer3,Two-Door Car
8494,Basic,Employed,62900,Married,62,0,2,Offer2,Two-Door Car
8503,Basic,Medical Leave,22981,Single,69,0,1,Offer2,Four-Door Car
8521,Extended,Employed,33806,Divorced,89,0,2,Offer2,Four-Door Car
8524,Extended,Employed,79980,Married,91,0,3,Offer2,Two-Door Car
8530,Basic,Employed,75648,Married,108,0,1,Offer2,SUV
8541,Basic,Employed,40864,Married,109,1,1,Offer1,SUV
8548,Basic,Employed,28204,Married,73,0,1,Offer2,Four-Door Car
8556,Basic,Disabled,16101,Divorced,74,0,3,Offer3,Four-Door Car
8560,Basic,Employed,57882,Single,115,0,2,Offer1,SUV
8573,Basic,Employed,60060,Married,67,0,1,Offer4,Four-Door Car
8576,Extended,Employed,61160,Single,96,0,3,Offer1,Two-Door Car
8580,Basic,Unemployed,0,Single,61,0,2,Offer3,Two-Door Car
8581,Extended,Employed,61726,Married,96,2,4,Offer2,Two-Door Car
8595,Premium,Employed,66839,Single,154,0,1,Offer2,Sports Car
8597,Extended,Employed,60433,Married,77,0,2,Offer2,Four-Door Car
8610,Basic,Employed,40032,Married,118,2,7,Offer1,SUV
8618,Basic,Employed,65176,Married,62,0,1,Offer2,Four-Door Car
8619,Premium,Unemployed,0,Single,110,0,5,Offer1,Four-Door Car
8621,Extended,Employed,37995,Married,139,0,1,Offer1,SUV
8626,Extended,Unemployed,0,Single,89,1,4,Offer1,Two-Door Car
8630,Basic,Unemployed,0,Married,65,0,6,Offer3,Two-Door Car
8648,Basic,Employed,45404,Married,70,2,6,Offer4,Two-Door Car
8653,Extended,Employed,24019,Married,79,0,1,Offer3,Four-Door Car
8665,Extended,Employed,36794,Single,99,0,1,Offer1,Four-Door Car
8671,Basic,Employed,66156,Married,72,0,6,Offer2,Four-Door Car
8695,Extended,Medical Leave,13542,Married,94,0,8,Offer1,Four-Door Car
8710,Basic,Employed,79751,Married,63,0,1,Offer3,Two-Door Car
8729,Basic,Employed,84895,Married,67,0,1,Offer2,Two-Door Car
8733,Extended,Employed,31447,Married,121,0,1,Offer1,SUV
8734,Basic,Unemployed,0,Married,68,0,2,Offer1,Two-Door Car
8735,Basic,Employed,25275,Single,61,0,2,Offer3,Four-Door Car
8737,Basic,Employed,80807,Married,109,0,2,Offer2,SUV
8739,Basic,Employed,86599,Married,73,0,1,Offer2,Four-Door Car
8757,Basic,Unemployed,0,Divorced,72,0,4,Offer2,Four-Door Car
8759,Basic,Unemployed,0,Married,72,0,7,Offer4,Four-Door Car
8763,Extended,Unemployed,0,Married,78,0,5,Offer3,Four-Door Car
8770,Basic,Employed,28726,Divorced,65,0,3,Offer1,Four-Door Car
8779,Premium,Employed,20705,Divorced,171,1,3,Offer1,SUV
8781,Basic,Employed,60500,Married,110,0,2,Offer3,Sports Car
8785,Basic,Employed,34628,Married,71,0,1,Offer2,Four-Door Car
8786,Premium,Disabled,23506,Single,113,0,9,Offer1,Four-Door Car
8801,Basic,Disabled,20123,Married,63,0,3,Offer2,Four-Door Car
8802,Extended,Employed,88362,Single,78,0,1,Offer2,Two-Door Car
8810,Basic,Unemployed,0,Single,116,3,1,Offer2,SUV
8811,Premium,Employed,60475,Married,107,0,1,Offer2,Four-Door Car
8812,Premium,Unemployed,0,Single,119,0,2,Offer3,Four-Door Car
8817,Basic,Unemployed,0,Single,107,0,1,Offer1,SUV
8819,Basic,Employed,41077,Married,71,0,1,Offer1,Two-Door Car
8829,Premium,Employed,45484,Single,111,0,8,Offer1,Four-Door Car
8831,Basic,Employed,79453,Single,115,0,1,Offer2,SUV
8842,Basic,Employed,88753,Single,181,0,3,Offer1,Luxury SUV
8843,Extended,Unemployed,0,Single,87,0,9,Offer1,Four-Door Car
8856,Basic,Employed,53691,Divorced,67,0,2,Offer1,Four-Door Car
8858,Basic,Employed,60596,Married,71,4,3,Offer1,Four-Door Car
8868,Basic,Employed,31354,Married,109,0,9,Offer3,SUV
8883,Basic,Employed,43386,Married,68,0,1,Offer3,Two-Door Car
8887,Extended,Employed,85058,Married,137,0,2,Offer1,SUV
8890,Basic,Unemployed,0,Single,109,0,2,Offer1,Sports Car
8892,Extended,Unemployed,0,Divorced,99,0,1,Offer1,Four-Door Car
8893,Extended,Employed,86036,Divorced,90,3,2,Offer1,Four-Door Car
8898,Basic,Employed,20053,Married,62,1,2,Offer3,Four-Door Car
8906,Premium,Employed,76157,Married,116,0,1,Offer2,Two-Door Car
8917,Basic,Employed,59183,Married,113,0,5,Offer3,SUV
8922,Basic,Employed,52774,Married,66,4,2,Offer2,Two-Door Car
8923,Extended,Medical Leave,26526,Married,99,0,3,Offer1,Four-Door Car
8926,Extended,Employed,57693,Divorced,76,0,3,Offer2,Four-Door Car
8936,Basic,Employed,79065,Married,69,0,1,Offer2,Four-Door Car
8954,Basic,Disabled,14533,Single,63,0,2,Offer1,Four-Door Car
8957,Basic,Unemployed,0,Single,73,0,1,Offer4,Four-Door Car
8961,Extended,Unemployed,0,Divorced,87,3,1,Offer2,Four-Door Car
8975,Basic,Employed,60909,Married,112,0,5,Offer3,SUV
8989,Premium,Unemployed,0,Divorced,104,0,2,Offer3,Four-Door Car
9001,Extended,Employed,71656,Married,137,0,8,Offer3,SUV
9009,Premium,Employed,85165,Single,101,0,2,Offer1,Four-Door Car
9016,Basic,Employed,44428,Single,104,0,2,Offer1,SUV
9032,Basic,Unemployed,0,Married,102,0,2,Offer1,SUV
9035,Premium,Employed,65337,Married,173,1,1,Offer1,SUV
9047,Basic,Employed,62912,Married,69,0,2,Offer2,Two-Door Car
9048,Extended,Unemployed,0,Single,125,0,1,Offer1,SUV
9058,Basic,Employed,81197,Married,109,0,2,Offer2,Sports Car
9064,Extended,Employed,68745,Married,80,0,1,Offer4,Four-Door Car
9071,Basic,Employed,53333,Married,66,0,1,Offer2,Two-Door Car
9074,Basic,Employed,62088,Married,64,2,4,Offer1,Two-Door Car
9080,Extended,Unemployed,0,Single,122,0,9,Offer1,Sports Car
9083,Basic,Unemployed,0,Single,106,0,8,Offer2,Sports Car
9092,Basic,Employed,76358,Married,66,0,2,Offer3,Four-Door Car
9097,Extended,Employed,46648,Divorced,81,0,7,Offer4,Four-Door Car
9108,Extended,Employed,42406,Married,77,0,1,Offer4,Four-Door Car
9115,Basic,Employed,74460,Married,69,0,2,Offer4,Two-Door Car
9122,Basic,Employed,42247,Divorced,74,0,1,Offer3,Two-Door Car
9126,Basic,Employed,56587,Divorced,65,1,6,Offer1,Four-Door Car
9141,Extended,Unemployed,0,Married,92,0,1,Offer1,Two-Door Car
9142,Extended,Employed,41212,Married,95,0,1,Offer4,Four-Door Car
9147,Extended,Employed,21687,Married,88,0,8,Offer2,Four-Door Car
9162,Basic,Medical Leave,22571,Single,63,0,9,Offer2,Four-Door Car
9184,Basic,Employed,72032,Married,72,0,4,Offer2,Four-Door Car
9185,Basic,Employed,66081,Single,64,1,1,Offer1,Four-Door Car
9193,Extended,Employed,51817,Divorced,129,4,2,Offer1,SUV
9203,Basic,Employed,64220,Married,107,0,7,Offer1,SUV
9213,Basic,Unemployed,0,Single,64,0,5,Offer1,Two-Door Car
9216,Basic,Employed,43318,Married,66,0,5,Offer2,Four-Door Car
9225,Basic,Employed,70793,Married,69,0,1,Offer2,Four-Door Car
9239,Basic,Employed,29133,Married,104,0,1,Offer2,Sports Car
9247,Extended,Employed,62873,Divorced,81,0,1,Offer2,Four-Door Car
9252,Extended,Employed,98623,Married,211,0,9,Offer4,Luxury SUV
9275,Basic,Employed,77469,Divorced,109,1,2,Offer1,SUV
9277,Basic,Employed,30535,Married,66,0,2,Offer2,Four-Door Car
9284,Basic,Employed,67276,Married,61,0,2,Offer2,Two-Door Car
9285,Extended,Unemployed,0,Married,84,1,4,Offer1,Four-Door Car
9287,Extended,Employed,41098,Married,96,0,2,Offer1,Two-Door Car
9297,Premium,Employed,46587,Divorced,119,2,2,Offer1,Four-Door Car
9305,Extended,Employed,65167,Married,131,0,1,Offer2,SUV
9307,Extended,Unemployed,0,Married,84,2,4,Offer1,Four-Door Car
9308,Extended,Employed,38820,Married,99,0,1,Offer2,Four-Door Car
9326,Basic,Unemployed,0,Single,62,0,8,Offer2,Four-Door Car
9331,Basic,Medical Leave,12964,Single,65,0,4,Offer1,Two-Door Car
9332,Basic,Employed,35095,Divorced,73,0,2,Offer2,Two-Door Car
9336,Premium,Employed,30845,Married,116,1,2,Offer1,Four-Door Car
9340,Basic,Employed,69991,Married,65,0,7,Offer2,Four-Door Car
9374,Basic,Employed,24626,Married,108,0,2,Offer1,SUV
9379,Basic,Unemployed,0,Married,66,2,1,Offer2,Four-Door Car
9381,Basic,Employed,85607,Single,66,0,3,Offer2,Four-Door Car
9383,Basic,Employed,85950,Divorced,69,0,1,Offer4,Four-Door Car
9386,Basic,Unemployed,0,Single,69,2,2,Offer1,Four-Door Car
9397,Basic,Unemployed,0,Married,70,0,7,Offer1,Four-Door Car
9413,Basic,Unemployed,0,Single,190,0,7,Offer3,Luxury SUV
9415,Basic,Employed,24224,Divorced,71,0,1,Offer2,Two-Door Car
9429,Extended,Employed,63483,Married,83,0,3,Offer2,Four-Door Car
9440,Basic,Employed,38113,Married,73,0,2,Offer3,Four-Door Car
9442,Basic,Employed,46988,Single,195,0,1,Offer1,Luxury SUV
9446,Basic,Employed,59130,Married,117,0,2,Offer4,Sports Car
9451,Basic,Employed,31572,Married,70,3,3,Offer2,Four-Door Car
9452,Basic,Employed,51791,Married,181,1,1,Offer4,Luxury Car
9461,Basic,Employed,40903,Married,61,0,1,Offer2,Four-Door Car
9464,Extended,Employed,67249,Divorced,86,0,1,Offer3,Four-Door Car
9472,Basic,Employed,76839,Married,68,0,3,Offer1,Four-Door Car
9477,Extended,Employed,75132,Married,93,2,1,Offer4,Four-Door Car
9479,Basic,Disabled,24982,Married,109,4,7,Offer1,SUV
9484,Basic,Employed,24083,Divorced,63,1,2,Offer1,Four-Door Car
9489,Basic,Unemployed,0,Divorced,102,0,2,Offer1,SUV
9492,Premium,Employed,25561,Married,163,0,2,Offer2,SUV
9499,Extended,Employed,29484,Married,93,0,2,Offer2,Two-Door Car
9509,Basic,Medical Leave,17101,Single,113,0,2,Offer1,SUV
9511,Basic,Employed,89025,Married,64,0,2,Offer3,Four-Door Car
9515,Extended,Employed,52228,Married,220,1,8,Offer3,Luxury SUV
9527,Extended,Employed,53214,Married,91,0,3,Offer4,Four-Door Car
9540,Premium,Unemployed,0,Married,298,0,1,Offer1,Luxury Car
9542,Basic,Employed,61246,Married,110,0,3,Offer2,Sports Car
9545,Extended,Unemployed,0,Single,126,0,2,Offer1,SUV
9554,Basic,Unemployed,0,Married,67,0,2,Offer3,Two-Door Car
9567,Extended,Employed,31930,Married,83,0,2,Offer1,Four-Door Car
9573,Basic,Unemployed,0,Single,68,1,7,Offer2,Four-Door Car
9577,Premium,Unemployed,0,Single,112,1,3,Offer2,Two-Door Car
9578,Basic,Unemployed,0,Married,69.2447166,1,3,Offer1,Four-Door Car
9582,Basic,Disabled,21829,Divorced,111,0,3,Offer2,Sports Car
9585,Basic,Employed,64592,Married,64,0,1,Offer2,Four-Door Car
9586,Basic,Employed,96689,Married,103,0,5,Offer1,Sports Car
9604,Basic,Unemployed,0,Single,69.0193543,0,2,Offer1,Four-Door Car
9625,Extended,Employed,76594,Married,122,1,1,Offer1,SUV
9651,Extended,Employed,66429,Married,136,0,1,Offer2,Sports Car
9656,Extended,Employed,76114,Married,88,0,1,Offer2,Four-Door Car
9664,Basic,Employed,70725,Divorced,70,0,2,Offer2,Four-Door Car
9665,Basic,Employed,54194,Married,119,1,1,Offer1,SUV
9666,Basic,Employed,62464,Married,109,0,4,Offer2,Sports Car
9680,Basic,Employed,80846,Single,65,0,9,Offer2,Four-Door Car
9683,Basic,Unemployed,0,Single,67,0,5,Offer1,Four-Door Car
9688,Basic,Employed,73769,Divorced,61,0,6,Offer1,Four-Door Car
9691,Extended,Unemployed,0,Married,96,1,3,Offer1,Four-Door Car
9696,Extended,Employed,22361,Married,95,0,2,Offer4,Four-Door Car
9701,Extended,Employed,70061,Married,99,0,3,Offer3,Four-Door Car
9706,Basic,Unemployed,0,Single,73,0,2,Offer1,Four-Door Car
9709,Extended,Employed,65742,Married,79,0,1,Offer2,Four-Door Car
9712,Basic,Employed,61417,Married,65,0,7,Offer4,Two-Door Car
9714,Extended,Employed,96988,Single,77,0,3,Offer1,Two-Door Car
9717,Extended,Unemployed,0,Single,81,0,1,Offer1,Four-Door Car
9731,Extended,Unemployed,4287.779383,Married,135,0,9,Offer1,SUV
9738,Basic,Employed,75648,Married,108,0,1,Offer2,SUV
9748,Basic,Employed,29465,Married,63,0,1,Offer2,Four-Door Car
9749,Basic,Unemployed,0,Single,65,0,2,Offer4,Four-Door Car
9751,Basic,Employed,61029,Single,72,0,1,Offer2,Two-Door Car
9755,Basic,Employed,20852,Married,73,0,1,Offer3,Two-Door Car
9758,Extended,Unemployed,0,Married,83,0,1,Offer1,Two-Door Car
9795,Extended,Unemployed,0,Single,95,2,1,Offer1,Two-Door Car
9806,Extended,Employed,72460,Married,85,0,1,Offer2,Four-Door Car
9809,Premium,Employed,60334,Married,106,0,1,Offer2,Four-Door Car
9815,Premium,Employed,75007,Divorced,101,0,1,Offer2,Four-Door Car
9824,Basic,Employed,79271,Married,62,4,1,Offer2,Four-Door Car
9827,Premium,Employed,59414,Married,140,0,2,Offer1,SUV
9831,Basic,Employed,37520,Married,74,0,2,Offer1,Two-Door Car
9833,Basic,Unemployed,0,Married,65,0,1,Offer1,Two-Door Car
9836,Extended,Employed,26262,Married,97,0,1,Offer4,Four-Door Car
9862,Basic,Employed,88081,Married,64,0,5,Offer1,Four-Door Car
9868,Extended,Unemployed,0,Single,92,0,1,Offer2,Two-Door Car
9869,Extended,Employed,68980,Divorced,98,0,7,Offer1,Four-Door Car
9873,Basic,Employed,30968,Married,74,1,8,Offer1,Two-Door Car
9875,Extended,Employed,36710,Single,94,0,1,Offer2,Four-Door Car
9877,Extended,Unemployed,0,Single,99,0,2,Offer1,Two-Door Car
9887,Basic,Employed,50450,Married,63,0,1,Offer1,Four-Door Car
9893,Basic,Disabled,27538,Divorced,63,4,3,Offer1,Four-Door Car
9896,Extended,Employed,26486,Single,128,1,2,Offer1,SUV
9898,Basic,Employed,60101,Married,66,0,3,Offer2,Two-Door Car
9902,Extended,Employed,22426,Single,76,1,1,Offer3,Four-Door Car
9903,Basic,Employed,86640,Married,67,0,5,Offer2,Four-Door Car
9904,Extended,Unemployed,0,Single,126,0,2,Offer1,SUV
9913,Extended,Unemployed,0,Single,83.80555174,0,1,Offer3,Four-Door Car
9919,Basic,Disabled,19724,Married,72,0,4,Offer1,Four-Door Car
9920,Basic,Unemployed,0,Married,119,0,3,Offer2,Sports Car
9926,Basic,Disabled,26713,Divorced,71,0,1,Offer1,Four-Door Car
9927,Basic,Employed,89771,Married,114,0,2,Offer1,SUV
9928,Basic,Employed,31213,Married,65,0,1,Offer2,Four-Door Car
9931,Basic,Unemployed,0,Married,61,0,2,Offer3,Four-Door Car
9943,Basic,Employed,55393,Married,74,1,3,Offer1,Four-Door Car
9961,Basic,Employed,62464,Married,109,0,4,Offer2,Sports Car
9965,Basic,Employed,72648,Married,61,0,5,Offer3,Four-Door Car
9970,Basic,Employed,77167,Divorced,66,0,3,Offer2,Four-Door Car
9981,Basic,Employed,89672,Married,72,0,1,Offer2,Four-Door Car
9989,Basic,Employed,25575,Married,117,0,2,Offer3,SUV
10019,Basic,Employed,71449,Divorced,102,0,2,Offer4,SUV
10025,Basic,Employed,26409,Married,71,0,5,Offer2,Four-Door Car
10035,Extended,Unemployed,0,Divorced,87,3,1,Offer2,Four-Door Car
10055,Basic,Unemployed,0,Married,62,0,1,Offer2,Four-Door Car
10056,Extended,Employed,51337,Single,88,0,1,Offer3,Four-Door Car
10061,Extended,Unemployed,0,Single,77,0,1,Offer1,Four-Door Car
10067,Basic,Unemployed,0,Single,64,0,1,Offer4,Four-Door Car
10070,Extended,Employed,31841,Married,78,0,1,Offer2,Four-Door Car
10074,Extended,Employed,94550,Single,90,0,7,Offer2,Four-Door Car
10079,Extended,Employed,80587,Married,78,0,6,Offer2,Four-Door Car
10080,Basic,Unemployed,0,Married,194,0,5,Offer1,Luxury SUV
10082,Basic,Medical Leave,25550,Married,61,0,1,Offer4,Four-Door Car
10083,Extended,Employed,84417,Divorced,98,0,7,Offer4,Two-Door Car
10086,Basic,Employed,67778,Married,64,1,1,Offer2,Four-Door Car
10090,Basic,Employed,56342,Single,69,0,1,Offer2,Four-Door Car
10092,Basic,Employed,81763,Married,72,1,1,Offer2,Two-Door Car
10094,Basic,Employed,59763,Married,73,0,2,Offer4,Two-Door Car
10097,Extended,Employed,96832,Married,85,0,3,Offer1,Two-Door Car
10101,Extended,Unemployed,0,Single,83,0,4,Offer1,Four-Door Car
10111,Extended,Employed,37940,Married,129,0,1,Offer1,SUV
10118,Basic,Employed,35625,Married,65,1,3,Offer2,Four-Door Car
10120,Extended,Disabled,12261,Divorced,125,0,1,Offer1,SUV
10132,Extended,Employed,60735,Married,135,0,2,Offer3,SUV
10136,Extended,Unemployed,0,Single,135,0,1,Offer4,Sports Car
10138,Basic,Disabled,22775,Divorced,184,0,3,Offer1,Luxury Car
10147,Basic,Employed,43054,Married,68,0,4,Offer3,Four-Door Car
10159,Basic,Employed,64543,Married,65,0,2,Offer2,Four-Door Car
10160,Extended,Employed,42602,Married,85,3,3,Offer2,Two-Door Car
10161,Basic,Employed,72202,Married,63,0,1,Offer2,Two-Door Car
10162,Extended,Employed,57693,Divorced,76,0,3,Offer2,Four-Door Car
